flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival
19367,PG0306,2017-09-03 03:09:46,2017-09-03 05:09:46,ESL,UFA,Scheduled,SU9,2017-09-03 03:09:46,2017-09-03 05:09:46
19368,PG0306,2017-10-13 21:00:36,2017-10-14 03:00:36,ESL,UFA,Scheduled,SU9,2017-10-13 21:09:36,2017-10-14 03:09:36
19369,PG0306,2017-06-25 10:19:01,2017-06-25 12:19:01,ESL,UFA,Arrived,SU9,2017-06-25 10:26:01,2017-06-25 12:26:01
19370,PG0306,2017-11-13 04:11:12,2017-11-13 07:11:12,ESL,UFA,Arrived,SU9,2017-11-13 04:08:12,2017-11-13 07:08:12
19371,PG0306,2017-08-06 14:04:46,2017-08-06 20:04:46,ESL,UFA,Arrived,SU9,2017-08-06 13:52:46,2017-08-06 19:52:46
19372,PG0306,2017-07-23 08:30:29,2017-07-23 10:30:29,ESL,UFA,Arrived,SU9,2017-07-23 08:18:29,2017-07-23 10:18:29
19373,PG0306,2017-02-12 01:51:40,2017-02-12 03:51:40,ESL,UFA,Scheduled,SU9,2017-02-12 02:03:40,2017-02-12 04:03:40
19374,PG0306,2017-04-03 19:13:35,2017-04-04 00:13:35,ESL,UFA,Scheduled,SU9,2017-04-03 19:08:35,2017-04-04 00:08:35
19375,PG0306,2017-03-08 18:58:42,2017-03-08 20:58:42,ESL,UFA,Scheduled,SU9,2017-03-08 19:14:42,2017-03-08 21:14:42
19376,PG0306,2017-12-18 23:07:24,2017-12-19 02:07:24,ESL,UFA,Scheduled,SU9,2017-12-18 22:56:24,2017-12-19 01:56:24
19377,PG0306,2017-09-24 02:27:20,2017-09-24 06:27:20,ESL,UFA,Scheduled,SU9,2017-09-24 02:11:20,2017-09-24 06:11:20
19378,PG0306,2017-09-06 06:28:25,2017-09-06 08:28:25,ESL,UFA,Arrived,SU9,2017-09-06 06:21:25,2017-09-06 08:21:25
19379,PG0306,2017-05-02 03:51:34,2017-05-02 05:51:34,ESL,UFA,Arrived,SU9,2017-05-02 03:31:34,2017-05-02 05:31:34
19380,PG0306,2017-11-04 02:36:01,2017-11-04 07:36:01,ESL,UFA,Arrived,SU9,2017-11-04 02:19:01,2017-11-04 07:19:01
19381,PG0306,2017-04-15 13:58:55,2017-04-15 18:58:55,ESL,UFA,Scheduled,SU9,2017-04-15 13:29:55,2017-04-15 18:29:55
19382,PG0306,2017-06-10 05:00:58,2017-06-10 07:00:58,ESL,UFA,Scheduled,SU9,2017-06-10 04:55:58,2017-06-10 06:55:58
19383,PG0306,2017-01-18 16:46:46,2017-01-18 19:46:46,ESL,UFA,Scheduled,SU9,2017-01-18 16:38:46,2017-01-18 19:38:46
19384,PG0306,2017-10-28 06:29:50,2017-10-28 09:29:50,ESL,UFA,Arrived,SU9,2017-10-28 06:35:50,2017-10-28 09:35:50
19385,PG0306,2017-07-26 04:59:42,2017-07-26 09:59:42,ESL,UFA,Arrived,SU9,2017-07-26 05:02:42,2017-07-26 10:02:42
19386,PG0306,2017-02-16 20:43:44,2017-02-16 22:43:44,ESL,UFA,Arrived,SU9,2017-02-16 20:26:44,2017-02-16 22:26:44
19387,PG0306,2017-09-20 21:24:02,2017-09-20 23:24:02,ESL,UFA,Cancelled,SU9,2017-09-20 21:22:02,2017-09-20 23:22:02
19388,PG0306,2017-10-03 09:24:26,2017-10-03 12:24:26,ESL,UFA,Arrived,SU9,2017-10-03 09:29:26,2017-10-03 12:29:26
19389,PG0306,2017-02-04 10:57:12,2017-02-04 13:57:12,ESL,UFA,Arrived,SU9,2017-02-04 10:32:12,2017-02-04 13:32:12
19390,PG0306,2017-09-05 11:15:46,2017-09-05 14:15:46,ESL,UFA,Arrived,SU9,2017-09-05 11:42:46,2017-09-05 14:42:46
19391,PG0306,2017-01-04 11:49:14,2017-01-04 13:49:14,ESL,UFA,Arrived,SU9,2017-01-04 11:40:14,2017-01-04 13:40:14
19392,PG0306,2017-06-12 15:43:17,2017-06-12 16:43:17,ESL,UFA,Arrived,SU9,2017-06-12 15:55:17,2017-06-12 16:55:17
19393,PG0306,2017-09-29 20:24:47,2017-09-29 23:24:47,ESL,UFA,Arrived,SU9,2017-09-29 20:03:47,2017-09-29 23:03:47
19394,PG0306,2017-06-30 21:05:50,2017-07-01 02:05:50,ESL,UFA,Scheduled,SU9,2017-06-30 21:03:50,2017-07-01 02:03:50
19395,PG0306,2017-11-18 11:45:23,2017-11-18 12:45:23,ESL,UFA,Arrived,SU9,2017-11-18 11:36:23,2017-11-18 12:36:23
19396,PG0306,2017-03-12 00:01:37,2017-03-12 03:01:37,ESL,UFA,Scheduled,SU9,2017-03-12 00:10:37,2017-03-12 03:10:37
19397,PG0306,2017-02-04 22:42:07,2017-02-05 03:42:07,ESL,UFA,Scheduled,SU9,2017-02-04 23:05:07,2017-02-05 04:05:07
19398,PG0306,2017-03-12 15:48:26,2017-03-12 19:48:26,ESL,UFA,Arrived,SU9,2017-03-12 15:38:26,2017-03-12 19:38:26
19399,PG0306,2017-10-13 18:44:49,2017-10-13 20:44:49,ESL,UFA,Scheduled,SU9,2017-10-13 18:35:49,2017-10-13 20:35:49
19400,PG0306,2017-09-18 04:56:27,2017-09-18 05:56:27,ESL,UFA,On Time,SU9,2017-09-18 05:06:27,2017-09-18 06:06:27
19401,PG0306,2017-05-22 00:05:02,2017-05-22 06:05:02,ESL,UFA,Arrived,SU9,2017-05-22 00:04:02,2017-05-22 06:04:02
19402,PG0306,2017-08-12 03:00:04,2017-08-12 06:00:04,ESL,UFA,Scheduled,SU9,2017-08-12 03:04:04,2017-08-12 06:04:04
19403,PG0306,2017-06-30 08:47:54,2017-06-30 11:47:54,ESL,UFA,Scheduled,SU9,2017-06-30 08:20:54,2017-06-30 11:20:54
19404,PG0306,2017-09-26 01:59:44,2017-09-26 07:59:44,ESL,UFA,Scheduled,SU9,2017-09-26 01:53:44,2017-09-26 07:53:44
19405,PG0306,2017-04-20 02:14:10,2017-04-20 06:14:10,ESL,UFA,Arrived,SU9,2017-04-20 02:01:10,2017-04-20 06:01:10
19406,PG0306,2017-08-17 02:24:23,2017-08-17 03:24:23,ESL,UFA,Scheduled,SU9,2017-08-17 02:05:23,2017-08-17 03:05:23
19407,PG0306,2017-01-08 09:22:09,2017-01-08 10:22:09,ESL,UFA,Arrived,SU9,2017-01-08 09:51:09,2017-01-08 10:51:09
19408,PG0306,2017-06-19 23:31:55,2017-06-20 00:31:55,ESL,UFA,Arrived,SU9,2017-06-19 23:36:55,2017-06-20 00:36:55
19409,PG0306,2017-06-06 17:17:02,2017-06-06 18:17:02,ESL,UFA,Scheduled,SU9,2017-06-06 17:22:02,2017-06-06 18:22:02
19410,PG0306,2017-04-13 14:50:25,2017-04-13 17:50:25,ESL,UFA,Scheduled,SU9,2017-04-13 14:24:25,2017-04-13 17:24:25
19411,PG0306,2017-10-11 04:08:18,2017-10-11 05:08:18,ESL,UFA,Arrived,SU9,2017-10-11 04:22:18,2017-10-11 05:22:18
19412,PG0306,2017-08-29 17:28:46,2017-08-29 20:28:46,ESL,UFA,Scheduled,SU9,2017-08-29 17:54:46,2017-08-29 20:54:46
19413,PG0306,2017-09-15 19:53:38,2017-09-16 01:53:38,ESL,UFA,Arrived,SU9,2017-09-15 20:21:38,2017-09-16 02:21:38
19414,PG0306,2017-09-20 22:31:59,2017-09-21 02:31:59,ESL,UFA,Scheduled,SU9,2017-09-20 22:52:59,2017-09-21 02:52:59
19415,PG0306,2017-12-18 15:00:50,2017-12-18 17:00:50,ESL,UFA,Scheduled,SU9,2017-12-18 15:23:50,2017-12-18 17:23:50
19416,PG0306,2017-06-18 19:14:15,2017-06-18 23:14:15,ESL,UFA,Arrived,SU9,2017-06-18 18:47:15,2017-06-18 22:47:15
19417,PG0306,2017-10-02 12:33:06,2017-10-02 14:33:06,ESL,UFA,Arrived,SU9,2017-10-02 12:48:06,2017-10-02 14:48:06
19418,PG0306,2017-03-03 00:13:17,2017-03-03 04:13:17,ESL,UFA,Arrived,SU9,2017-03-02 23:51:17,2017-03-03 03:51:17
19419,PG0306,2017-07-09 13:24:35,2017-07-09 18:24:35,ESL,UFA,Scheduled,SU9,2017-07-09 13:39:35,2017-07-09 18:39:35
19420,PG0306,2017-11-26 03:09:34,2017-11-26 06:09:34,ESL,UFA,Arrived,SU9,2017-11-26 03:24:34,2017-11-26 06:24:34
19421,PG0306,2017-05-07 12:50:53,2017-05-07 17:50:53,ESL,UFA,Scheduled,SU9,2017-05-07 13:02:53,2017-05-07 18:02:53
19422,PG0306,2017-03-12 04:27:14,2017-03-12 08:27:14,ESL,UFA,Scheduled,SU9,2017-03-12 04:48:14,2017-03-12 08:48:14
19423,PG0306,2017-10-10 08:08:16,2017-10-10 14:08:16,ESL,UFA,Arrived,SU9,2017-10-10 07:47:16,2017-10-10 13:47:16
19424,PG0306,2017-05-03 13:10:44,2017-05-03 19:10:44,ESL,UFA,Arrived,SU9,2017-05-03 13:00:44,2017-05-03 19:00:44
19425,PG0306,2017-08-26 20:03:09,2017-08-26 22:03:09,ESL,UFA,Scheduled,SU9,2017-08-26 20:14:09,2017-08-26 22:14:09
19426,PG0306,2017-08-23 17:22:29,2017-08-23 19:22:29,ESL,UFA,Scheduled,SU9,2017-08-23 17:31:29,2017-08-23 19:31:29
19427,PG0306,2017-04-30 05:50:29,2017-04-30 07:50:29,ESL,UFA,Arrived,SU9,2017-04-30 06:01:29,2017-04-30 08:01:29
19428,PG0033,2017-03-22 20:27:08,2017-03-23 02:27:08,ESL,GDZ,Arrived,CN1,2017-03-22 20:47:08,2017-03-23 02:47:08
19429,PG0033,2017-10-05 07:27:22,2017-10-05 13:27:22,ESL,GDZ,Scheduled,CN1,2017-10-05 07:04:22,2017-10-05 13:04:22
19430,PG0033,2017-08-31 14:09:04,2017-08-31 19:09:04,ESL,GDZ,Arrived,CN1,2017-08-31 14:24:04,2017-08-31 19:24:04
19431,PG0033,2017-02-25 01:40:14,2017-02-25 06:40:14,ESL,GDZ,Arrived,CN1,2017-02-25 01:14:14,2017-02-25 06:14:14
19432,PG0033,2017-04-17 18:37:46,2017-04-17 22:37:46,ESL,GDZ,Scheduled,CN1,2017-04-17 19:00:46,2017-04-17 23:00:46
19433,PG0033,2017-10-31 14:15:30,2017-10-31 18:15:30,ESL,GDZ,Scheduled,CN1,2017-10-31 13:57:30,2017-10-31 17:57:30
19434,PG0033,2017-03-11 04:24:20,2017-03-11 08:24:20,ESL,GDZ,Arrived,CN1,2017-03-11 03:54:20,2017-03-11 07:54:20
19435,PG0033,2017-03-24 12:40:19,2017-03-24 15:40:19,ESL,GDZ,Arrived,CN1,2017-03-24 13:05:19,2017-03-24 16:05:19
19436,PG0033,2017-12-16 08:05:01,2017-12-16 09:05:01,ESL,GDZ,Cancelled,CN1,2017-12-16 08:07:01,2017-12-16 09:07:01
19437,PG0033,2017-12-28 13:15:37,2017-12-28 16:15:37,ESL,GDZ,Scheduled,CN1,2017-12-28 13:33:37,2017-12-28 16:33:37
19438,PG0033,2017-02-22 04:50:23,2017-02-22 09:50:23,ESL,GDZ,Departed,CN1,2017-02-22 04:52:23,2017-02-22 09:52:23
19439,PG0033,2017-05-06 03:31:24,2017-05-06 08:31:24,ESL,GDZ,Arrived,CN1,2017-05-06 03:48:24,2017-05-06 08:48:24
19440,PG0033,2017-10-19 07:42:33,2017-10-19 12:42:33,ESL,GDZ,Arrived,CN1,2017-10-19 08:05:33,2017-10-19 13:05:33
19441,PG0033,2017-11-13 10:53:01,2017-11-13 15:53:01,ESL,GDZ,Scheduled,CN1,2017-11-13 10:41:01,2017-11-13 15:41:01
19442,PG0033,2017-04-16 14:44:27,2017-04-16 16:44:27,ESL,GDZ,Arrived,CN1,2017-04-16 14:30:27,2017-04-16 16:30:27
19443,PG0033,2017-03-21 16:07:48,2017-03-21 22:07:48,ESL,GDZ,Scheduled,CN1,2017-03-21 15:44:48,2017-03-21 21:44:48
19444,PG0033,2017-05-21 01:08:10,2017-05-21 05:08:10,ESL,GDZ,Scheduled,CN1,2017-05-21 01:13:10,2017-05-21 05:13:10
19445,PG0533,2017-12-19 03:13:21,2017-12-19 07:13:21,ESL,REN,Arrived,CN1,2017-12-19 03:23:21,2017-12-19 07:23:21
19446,PG0533,2017-08-05 00:50:43,2017-08-05 06:50:43,ESL,REN,Arrived,CN1,2017-08-05 00:37:43,2017-08-05 06:37:43
19447,PG0533,2017-02-06 08:34:07,2017-02-06 11:34:07,ESL,REN,Arrived,CN1,2017-02-06 08:24:07,2017-02-06 11:24:07
19448,PG0533,2017-10-03 17:28:50,2017-10-03 21:28:50,ESL,REN,Arrived,CN1,2017-10-03 17:08:50,2017-10-03 21:08:50
19449,PG0533,2017-01-24 23:53:05,2017-01-25 03:53:05,ESL,REN,Scheduled,CN1,2017-01-24 23:43:05,2017-01-25 03:43:05
19450,PG0533,2017-08-21 07:12:32,2017-08-21 08:12:32,ESL,REN,Scheduled,CN1,2017-08-21 06:42:32,2017-08-21 07:42:32
19451,PG0533,2017-07-31 16:12:30,2017-07-31 18:12:30,ESL,REN,Scheduled,CN1,2017-07-31 16:25:30,2017-07-31 18:25:30
19452,PG0533,2017-05-09 06:47:00,2017-05-09 07:47:00,ESL,REN,Departed,CN1,2017-05-09 06:25:00,2017-05-09 07:25:00
19453,PG0533,2017-05-26 16:10:20,2017-05-26 17:10:20,ESL,REN,Arrived,CN1,2017-05-26 15:40:20,2017-05-26 16:40:20
19454,PG0533,2017-09-16 17:29:05,2017-09-16 19:29:05,ESL,REN,Scheduled,CN1,2017-09-16 17:59:05,2017-09-16 19:59:05
19455,PG0533,2017-04-13 08:04:04,2017-04-13 09:04:04,ESL,REN,Arrived,CN1,2017-04-13 08:12:04,2017-04-13 09:12:04
19456,PG0533,2017-11-07 23:10:38,2017-11-08 01:10:38,ESL,REN,Arrived,CN1,2017-11-07 23:23:38,2017-11-08 01:23:38
19457,PG0533,2017-05-06 09:37:48,2017-05-06 12:37:48,ESL,REN,Arrived,CN1,2017-05-06 09:49:48,2017-05-06 12:49:48
19458,PG0533,2017-08-22 09:53:18,2017-08-22 10:53:18,ESL,REN,Arrived,CN1,2017-08-22 10:23:18,2017-08-22 11:23:18
19459,PG0533,2017-03-19 07:22:01,2017-03-19 12:22:01,ESL,REN,Scheduled,CN1,2017-03-19 07:33:01,2017-03-19 12:33:01
19460,PG0533,2017-12-01 14:12:28,2017-12-01 17:12:28,ESL,REN,Scheduled,CN1,2017-12-01 14:42:28,2017-12-01 17:42:28
19461,PG0533,2017-11-07 16:50:22,2017-11-07 17:50:22,ESL,REN,Arrived,CN1,2017-11-07 16:51:22,2017-11-07 17:51:22
19462,PG0533,2017-04-05 00:02:26,2017-04-05 02:02:26,ESL,REN,Arrived,CN1,2017-04-04 23:54:26,2017-04-05 01:54:26
19463,PG0533,2017-10-19 11:51:40,2017-10-19 12:51:40,ESL,REN,Scheduled,CN1,2017-10-19 12:01:40,2017-10-19 13:01:40
19464,PG0533,2017-03-01 06:26:23,2017-03-01 08:26:23,ESL,REN,Scheduled,CN1,2017-03-01 06:47:23,2017-03-01 08:47:23
19465,PG0533,2017-08-30 00:35:16,2017-08-30 01:35:16,ESL,REN,Scheduled,CN1,2017-08-30 00:49:16,2017-08-30 01:49:16
19466,PG0533,2017-03-04 13:47:51,2017-03-04 14:47:51,ESL,REN,Scheduled,CN1,2017-03-04 13:23:51,2017-03-04 14:23:51
19467,PG0533,2017-08-04 03:22:30,2017-08-04 08:22:30,ESL,REN,Scheduled,CN1,2017-08-04 03:01:30,2017-08-04 08:01:30
19468,PG0533,2017-10-18 23:01:07,2017-10-19 01:01:07,ESL,REN,Scheduled,CN1,2017-10-18 22:40:07,2017-10-19 00:40:07
19469,PG0533,2017-07-24 06:25:12,2017-07-24 12:25:12,ESL,REN,Arrived,CN1,2017-07-24 06:12:12,2017-07-24 12:12:12
19470,PG0533,2017-09-10 21:44:22,2017-09-11 03:44:22,ESL,REN,Scheduled,CN1,2017-09-10 21:52:22,2017-09-11 03:52:22
19471,PG0533,2017-03-24 15:15:22,2017-03-24 16:15:22,ESL,REN,Scheduled,CN1,2017-03-24 14:47:22,2017-03-24 15:47:22
19472,PG0533,2017-03-04 08:18:30,2017-03-04 11:18:30,ESL,REN,Scheduled,CN1,2017-03-04 08:16:30,2017-03-04 11:16:30
19473,PG0533,2017-12-13 08:03:44,2017-12-13 11:03:44,ESL,REN,Arrived,CN1,2017-12-13 08:30:44,2017-12-13 11:30:44
19474,PG0533,2017-12-29 18:52:02,2017-12-29 20:52:02,ESL,REN,Scheduled,CN1,2017-12-29 19:01:02,2017-12-29 21:01:02
19475,PG0533,2017-02-15 09:30:09,2017-02-15 11:30:09,ESL,REN,Arrived,CN1,2017-02-15 09:17:09,2017-02-15 11:17:09
19476,PG0533,2017-03-06 18:04:33,2017-03-06 20:04:33,ESL,REN,Arrived,CN1,2017-03-06 18:28:33,2017-03-06 20:28:33
19477,PG0533,2017-03-08 18:33:24,2017-03-08 23:33:24,ESL,REN,Arrived,CN1,2017-03-08 18:57:24,2017-03-08 23:57:24
19478,PG0533,2017-09-17 16:48:23,2017-09-17 19:48:23,ESL,REN,Arrived,CN1,2017-09-17 16:41:23,2017-09-17 19:41:23
19479,PG0533,2017-12-05 15:47:44,2017-12-05 21:47:44,ESL,REN,Scheduled,CN1,2017-12-05 15:56:44,2017-12-05 21:56:44
19480,PG0533,2017-03-24 18:15:25,2017-03-24 20:15:25,ESL,REN,Arrived,CN1,2017-03-24 18:14:25,2017-03-24 20:14:25
19481,PG0533,2017-05-09 09:46:57,2017-05-09 11:46:57,ESL,REN,Arrived,CN1,2017-05-09 09:50:57,2017-05-09 11:50:57
19482,PG0533,2017-04-11 13:11:59,2017-04-11 16:11:59,ESL,REN,Scheduled,CN1,2017-04-11 13:24:59,2017-04-11 16:24:59
19483,PG0533,2017-05-05 20:24:38,2017-05-06 01:24:38,ESL,REN,Arrived,CN1,2017-05-05 20:44:38,2017-05-06 01:44:38
19484,PG0533,2017-06-20 01:35:47,2017-06-20 06:35:47,ESL,REN,Arrived,CN1,2017-06-20 01:30:47,2017-06-20 06:30:47
19485,PG0533,2017-07-27 17:24:15,2017-07-27 23:24:15,ESL,REN,Arrived,CN1,2017-07-27 17:30:15,2017-07-27 23:30:15
19486,PG0533,2017-06-20 12:04:16,2017-06-20 13:04:16,ESL,REN,Scheduled,CN1,2017-06-20 11:49:16,2017-06-20 12:49:16
19487,PG0533,2017-05-30 16:23:51,2017-05-30 19:23:51,ESL,REN,Cancelled,CN1,2017-05-30 16:37:51,2017-05-30 19:37:51
19488,PG0533,2017-08-09 20:26:35,2017-08-09 21:26:35,ESL,REN,Scheduled,CN1,2017-08-09 20:44:35,2017-08-09 21:44:35
19489,PG0533,2017-02-14 12:56:52,2017-02-14 14:56:52,ESL,REN,Scheduled,CN1,2017-02-14 13:10:52,2017-02-14 15:10:52
19490,PG0533,2017-10-28 07:40:38,2017-10-28 11:40:38,ESL,REN,Arrived,CN1,2017-10-28 07:19:38,2017-10-28 11:19:38
19491,PG0533,2017-04-25 15:08:49,2017-04-25 20:08:49,ESL,REN,Arrived,CN1,2017-04-25 14:50:49,2017-04-25 19:50:49
19492,PG0533,2017-12-20 11:38:24,2017-12-20 13:38:24,ESL,REN,Arrived,CN1,2017-12-20 11:59:24,2017-12-20 13:59:24
19493,PG0533,2017-07-28 10:39:04,2017-07-28 13:39:04,ESL,REN,Scheduled,CN1,2017-07-28 10:16:04,2017-07-28 13:16:04
19494,PG0533,2017-02-22 15:38:28,2017-02-22 17:38:28,ESL,REN,Scheduled,CN1,2017-02-22 15:24:28,2017-02-22 17:24:28
19495,PG0533,2017-11-28 20:55:45,2017-11-29 01:55:45,ESL,REN,Scheduled,CN1,2017-11-28 20:52:45,2017-11-29 01:52:45
19496,PG0533,2017-05-21 22:11:43,2017-05-22 02:11:43,ESL,REN,On Time,CN1,2017-05-21 22:26:43,2017-05-22 02:26:43
19497,PG0533,2017-04-30 05:19:59,2017-04-30 07:19:59,ESL,REN,Scheduled,CN1,2017-04-30 05:34:59,2017-04-30 07:34:59
19498,PG0533,2017-09-07 19:25:08,2017-09-07 20:25:08,ESL,REN,Scheduled,CN1,2017-09-07 19:17:08,2017-09-07 20:17:08
19499,PG0533,2017-06-04 03:42:28,2017-06-04 09:42:28,ESL,REN,Arrived,CN1,2017-06-04 03:14:28,2017-06-04 09:14:28
19500,PG0533,2017-02-22 22:46:49,2017-02-22 23:46:49,ESL,REN,Arrived,CN1,2017-02-22 22:37:49,2017-02-22 23:37:49
19501,PG0533,2017-09-12 04:37:19,2017-09-12 07:37:19,ESL,REN,Scheduled,CN1,2017-09-12 04:38:19,2017-09-12 07:38:19
19502,PG0533,2017-05-20 03:15:30,2017-05-20 08:15:30,ESL,REN,Scheduled,CN1,2017-05-20 03:35:30,2017-05-20 08:35:30
19503,PG0533,2017-04-22 18:36:17,2017-04-23 00:36:17,ESL,REN,Arrived,CN1,2017-04-22 18:27:17,2017-04-23 00:27:17
19504,PG0533,2017-06-16 23:11:49,2017-06-17 03:11:49,ESL,REN,Arrived,CN1,2017-06-16 23:10:49,2017-06-17 03:10:49
19505,PG0533,2017-12-09 22:59:45,2017-12-10 04:59:45,ESL,REN,Arrived,CN1,2017-12-09 22:51:45,2017-12-10 04:51:45
19506,PG0333,2017-02-23 19:03:14,2017-02-23 22:03:14,ESL,KGD,Arrived,CR2,2017-02-23 19:24:14,2017-02-23 22:24:14
19507,PG0333,2017-05-17 06:36:06,2017-05-17 12:36:06,ESL,KGD,Scheduled,CR2,2017-05-17 06:48:06,2017-05-17 12:48:06
19508,PG0333,2017-07-24 22:51:39,2017-07-25 03:51:39,ESL,KGD,Scheduled,CR2,2017-07-24 22:27:39,2017-07-25 03:27:39
19509,PG0333,2017-04-23 19:59:17,2017-04-23 23:59:17,ESL,KGD,Arrived,CR2,2017-04-23 19:49:17,2017-04-23 23:49:17
19510,PG0333,2017-06-29 19:58:11,2017-06-29 23:58:11,ESL,KGD,On Time,CR2,2017-06-29 19:56:11,2017-06-29 23:56:11
19511,PG0333,2017-10-22 04:23:56,2017-10-22 08:23:56,ESL,KGD,Arrived,CR2,2017-10-22 04:13:56,2017-10-22 08:13:56
19512,PG0333,2017-06-07 19:45:17,2017-06-08 01:45:17,ESL,KGD,Scheduled,CR2,2017-06-07 19:28:17,2017-06-08 01:28:17
19513,PG0333,2017-09-21 03:21:18,2017-09-21 08:21:18,ESL,KGD,Arrived,CR2,2017-09-21 03:35:18,2017-09-21 08:35:18
19514,PG0333,2017-10-29 11:39:03,2017-10-29 14:39:03,ESL,KGD,Scheduled,CR2,2017-10-29 12:08:03,2017-10-29 15:08:03
19515,PG0333,2017-08-20 10:57:22,2017-08-20 13:57:22,ESL,KGD,Arrived,CR2,2017-08-20 10:33:22,2017-08-20 13:33:22
19516,PG0333,2017-04-11 19:10:02,2017-04-12 01:10:02,ESL,KGD,Scheduled,CR2,2017-04-11 18:54:02,2017-04-12 00:54:02
19517,PG0333,2017-10-07 05:01:49,2017-10-07 09:01:49,ESL,KGD,Scheduled,CR2,2017-10-07 05:23:49,2017-10-07 09:23:49
19518,PG0333,2017-05-19 01:42:01,2017-05-19 02:42:01,ESL,KGD,Arrived,CR2,2017-05-19 01:15:01,2017-05-19 02:15:01
19519,PG0333,2017-07-10 22:06:17,2017-07-11 04:06:17,ESL,KGD,Scheduled,CR2,2017-07-10 22:13:17,2017-07-11 04:13:17
19520,PG0333,2017-01-15 15:42:54,2017-01-15 21:42:54,ESL,KGD,Arrived,CR2,2017-01-15 15:53:54,2017-01-15 21:53:54
19521,PG0333,2017-12-29 21:02:53,2017-12-29 23:02:53,ESL,KGD,Arrived,CR2,2017-12-29 21:11:53,2017-12-29 23:11:53
19522,PG0333,2017-03-14 18:33:55,2017-03-14 21:33:55,ESL,KGD,Arrived,CR2,2017-03-14 18:18:55,2017-03-14 21:18:55
19523,PG0333,2017-08-13 13:54:03,2017-08-13 14:54:03,ESL,KGD,Scheduled,CR2,2017-08-13 14:16:03,2017-08-13 15:16:03
19524,PG0121,2017-09-13 06:26:56,2017-09-13 10:26:56,MJZ,SVO,Scheduled,733,2017-09-13 05:56:56,2017-09-13 09:56:56
19525,PG0121,2017-06-10 08:18:08,2017-06-10 13:18:08,MJZ,SVO,Arrived,733,2017-06-10 07:57:08,2017-06-10 12:57:08
19526,PG0121,2017-01-27 17:53:54,2017-01-27 19:53:54,MJZ,SVO,Scheduled,733,2017-01-27 17:51:54,2017-01-27 19:51:54
19527,PG0121,2017-01-05 20:48:17,2017-01-06 01:48:17,MJZ,SVO,Scheduled,733,2017-01-05 20:55:17,2017-01-06 01:55:17
19528,PG0121,2017-11-20 17:15:51,2017-11-20 23:15:51,MJZ,SVO,Arrived,733,2017-11-20 17:05:51,2017-11-20 23:05:51
19529,PG0121,2017-05-18 16:02:36,2017-05-18 22:02:36,MJZ,SVO,Scheduled,733,2017-05-18 16:24:36,2017-05-18 22:24:36
19530,PG0121,2017-04-18 17:53:31,2017-04-18 19:53:31,MJZ,SVO,Arrived,733,2017-04-18 17:36:31,2017-04-18 19:36:31
19531,PG0121,2017-06-22 15:50:15,2017-06-22 18:50:15,MJZ,SVO,Arrived,733,2017-06-22 15:28:15,2017-06-22 18:28:15
19532,PG0121,2017-10-22 22:41:42,2017-10-22 23:41:42,MJZ,SVO,Scheduled,733,2017-10-22 22:43:42,2017-10-22 23:43:42
19533,PG0121,2017-05-02 07:45:30,2017-05-02 08:45:30,MJZ,SVO,Arrived,733,2017-05-02 07:48:30,2017-05-02 08:48:30
19534,PG0121,2017-02-11 10:03:29,2017-02-11 15:03:29,MJZ,SVO,Arrived,733,2017-02-11 09:54:29,2017-02-11 14:54:29
19535,PG0121,2017-02-04 13:32:37,2017-02-04 19:32:37,MJZ,SVO,Arrived,733,2017-02-04 13:33:37,2017-02-04 19:33:37
19536,PG0121,2017-10-03 14:00:14,2017-10-03 17:00:14,MJZ,SVO,Scheduled,733,2017-10-03 13:31:14,2017-10-03 16:31:14
19537,PG0121,2017-04-11 15:01:52,2017-04-11 19:01:52,MJZ,SVO,Arrived,733,2017-04-11 15:10:52,2017-04-11 19:10:52
19538,PG0121,2017-01-18 16:30:11,2017-01-18 20:30:11,MJZ,SVO,Scheduled,733,2017-01-18 16:03:11,2017-01-18 20:03:11
19539,PG0121,2017-10-24 08:58:43,2017-10-24 09:58:43,MJZ,SVO,Scheduled,733,2017-10-24 09:27:43,2017-10-24 10:27:43
19540,PG0121,2017-05-03 21:35:34,2017-05-04 02:35:34,MJZ,SVO,Scheduled,733,2017-05-03 21:37:34,2017-05-04 02:37:34
19541,PG0121,2017-11-06 22:37:31,2017-11-07 00:37:31,MJZ,SVO,Arrived,733,2017-11-06 22:45:31,2017-11-07 00:45:31
19542,PG0121,2017-06-30 07:37:50,2017-06-30 13:37:50,MJZ,SVO,Scheduled,733,2017-06-30 07:33:50,2017-06-30 13:33:50
19543,PG0121,2017-02-26 05:24:25,2017-02-26 10:24:25,MJZ,SVO,Arrived,733,2017-02-26 05:17:25,2017-02-26 10:17:25
19544,PG0121,2017-11-01 17:01:43,2017-11-01 18:01:43,MJZ,SVO,Scheduled,733,2017-11-01 16:44:43,2017-11-01 17:44:43
19545,PG0121,2017-11-13 03:29:13,2017-11-13 07:29:13,MJZ,SVO,Scheduled,733,2017-11-13 03:26:13,2017-11-13 07:26:13
19546,PG0121,2017-05-12 04:00:49,2017-05-12 08:00:49,MJZ,SVO,Arrived,733,2017-05-12 03:31:49,2017-05-12 07:31:49
