first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,number_of_reviews,id,reviewer_id,listing_id
,,,,,,,,,,,41091400,20285675,5236979
,,,,,,,,,,,42133793,23466879,5236979
,,,,,,,,,,,43195490,25811226,5236979
,,,,,,,,,,,43577530,38761740,5236979
,,,,,,,,,,,44125863,28945137,5236979
,,,,,,,,,,,45245133,33298239,5236979
,,,,,,,,,,,46129488,35101856,5236979
,,,,,,,,,,,46583045,35510732,5236979
,,,,,,,,,,,47180576,23074156,5236979
,,,,,,,,,,,47475260,19097578,5236979
,,,,,,,,,,,48078337,39613727,5236979
,,,,,,,,,,,48706856,29833965,5236979
,,,,,,,,,,,49622624,41637784,5236979
,,,,,,,,,,,50624195,34377143,5236979
,,,,,,,,,,,53341103,44506975,5236979
,,,,,,,,,,,54371655,32780419,5236979
,,,,,,,,,,,55101049,21234893,5236979
,,,,,,,,,,,55534280,2591044,5236979
,,,,,,,,,,,56019927,34443822,5236979
,,,,,,,,,,,56311290,48260401,5236979
,,,,,,,,,,,57015550,45010160,5236979
,,,,,,,,,,,506930,940883,189156
,,,,,,,,,,,524401,272239,189156
,,,,,,,,,,,572803,1199965,189156
,,,,,,,,,,,630844,893492,189156
,,,,,,,,,,,653426,1284018,189156
,,,,,,,,,,,660673,1298035,189156
,,,,,,,,,,,682359,1292145,189156
,,,,,,,,,,,703861,394073,189156
,,,,,,,,,,,735036,1374413,189156
,,,,,,,,,,,768400,1335659,189156
,,,,,,,,,,,772395,740091,189156
,,,,,,,,,,,871911,740091,189156
,,,,,,,,,,,892900,1649912,189156
,,,,,,,,,,,915805,386454,189156
,,,,,,,,,,,956824,1507635,189156
,,,,,,,,,,,1083368,1142709,189156
,,,,,,,,,,,1210226,2007437,189156
,,,,,,,,,,,1264234,133161,189156
,,,,,,,,,,,1293294,1736796,189156
,,,,,,,,,,,1588183,888763,189156
,,,,,,,,,,,1673089,2874002,189156
,,,,,,,,,,,1695499,2153727,189156
,,,,,,,,,,,1723011,2764511,189156
,,,,,,,,,,,1851620,2580709,189156
,,,,,,,,,,,1949553,1389821,189156
,,,,,,,,,,,2026304,1997826,189156
,,,,,,,,,,,2131945,1858675,189156
,,,,,,,,,,,2190925,2646653,189156
,,,,,,,,,,,2306363,3168786,189156
,,,,,,,,,,,2456603,1425308,189156
,,,,,,,,,,,2623144,3575740,189156
,,,,,,,,,,,2661921,3167519,189156
,,,,,,,,,,,2703450,1777771,189156
,,,,,,,,,,,2742310,3923694,189156
,,,,,,,,,,,2824540,3550356,189156
,,,,,,,,,,,2867993,3868463,189156
,,,,,,,,,,,2888902,2063656,189156
,,,,,,,,,,,3450352,3225221,189156
,,,,,,,,,,,3539541,4612940,189156
,,,,,,,,,,,3910572,3008927,189156
,,,,,,,,,,,3968156,2256481,189156
,,,,,,,,,,,4202659,4885006,189156
,,,,,,,,,,,4970284,6370078,189156
,,,,,,,,,,,5088204,6504176,189156
,,,,,,,,,,,5249554,2488757,189156
,,,,,,,,,,,6123863,3841902,189156
,,,,,,,,,,,6340549,5997909,189156
,,,,,,,,,,,6413960,7385967,189156
,,,,,,,,,,,6455981,2622066,189156
,,,,,,,,,,,6805103,5839576,189156
,,,,,,,,,,,7011328,6597480,189156
,,,,,,,,,,,7245453,937196,189156
,,,,,,,,,,,7937540,1649187,189156
,,,,,,,,,,,7993317,9169047,189156
,,,,,,,,,,,8068286,9232659,189156
,,,,,,,,,,,10921865,9530051,189156
,,,,,,,,,,,13809095,9389405,189156
,,,,,,,,,,,16006289,1815298,189156
,,,,,,,,,,,16297511,15972197,189156
,,,,,,,,,,,17288675,17595932,189156
,,,,,,,,,,,17521436,6428332,189156
,,,,,,,,,,,17789075,3119086,189156
,,,,,,,,,,,18001182,12833458,189156
,,,,,,,,,,,18209717,7100313,189156
,,,,,,,,,,,20567532,20740026,189156
,,,,,,,,,,,20976238,1775328,189156
,,,,,,,,,,,21240960,21876546,189156
,,,,,,,,,,,21608686,4910215,189156
,,,,,,,,,,,22717974,15525118,189156
,,,,,,,,,,,23445070,14022097,189156
,,,,,,,,,,,24530618,9269338,189156
,,,,,,,,,,,25109719,9897404,189156
,,,,,,,,,,,25841100,23942988,189156
,,,,,,,,,,,26380020,26263178,189156
,,,,,,,,,,,26701267,14572243,189156
,,,,,,,,,,,30019308,27445339,189156
,,,,,,,,,,,30418222,1747375,189156
,,,,,,,,,,,30614758,3313947,189156
,,,,,,,,,,,31381096,3051894,189156
,,,,,,,,,,,31960796,30696171,189156
,,,,,,,,,,,33705759,32856153,189156
,,,,,,,,,,,34954796,19460688,189156
,,,,,,,,,,,36544326,32261132,189156
,,,,,,,,,,,37467026,1737320,189156
,,,,,,,,,,,37976336,33466294,189156
,,,,,,,,,,,39026353,29956383,189156
,,,,,,,,,,,39419488,37150616,189156
,,,,,,,,,,,39701373,38694768,189156
,,,,,,,,,,,39945147,18973991,189156
,,,,,,,,,,,41069270,8073768,189156
,,,,,,,,,,,41445650,25600275,189156
,,,,,,,,,,,42073895,40504972,189156
,,,,,,,,,,,43538461,11920373,189156
,,,,,,,,,,,43858178,680997,189156
,,,,,,,,,,,44428655,3069697,189156
,,,,,,,,,,,46263547,30837970,189156
,,,,,,,,,,,47264459,40162704,189156
,,,,,,,,,,,47516589,16532365,189156
,,,,,,,,,,,48885110,39962384,189156
,,,,,,,,,,,49401015,40543069,189156
,,,,,,,,,,,50379663,45600524,189156
,,,,,,,,,,,51497054,11803109,189156
,,,,,,,,,,,52282194,22281579,189156
,,,,,,,,,,,52685132,341248,189156
,,,,,,,,,,,55931753,6501231,189156
,,,,,,,,,,,57753738,9269338,189156
,,,,,,,,,,,15013200,17224270,3245876
,,,,,,,,,,,17641827,18994984,3245876
,,,,,,,,,,,17954711,7634248,3245876
,,,,,,,,,,,18566035,19014614,3245876
,,,,,,,,,,,18992414,10195401,3245876
,,,,,,,,,,,19061751,4419972,3245876
,,,,,,,,,,,19389611,6528323,3245876
,,,,,,,,,,,19555956,16262964,3245876
,,,,,,,,,,,19844627,11220168,3245876
,,,,,,,,,,,19989210,9224118,3245876
,,,,,,,,,,,20211444,15829369,3245876
,,,,,,,,,,,20452428,21138470,3245876
,,,,,,,,,,,20980037,2773399,3245876
,,,,,,,,,,,21182439,21428711,3245876
,,,,,,,,,,,21453661,22550221,3245876
,,,,,,,,,,,21730066,12393648,3245876
,,,,,,,,,,,22407958,21760229,3245876
,,,,,,,,,,,23045846,23181256,3245876
,,,,,,,,,,,23305654,23753277,3245876
,,,,,,,,,,,23921229,20022601,3245876
,,,,,,,,,,,24343765,905781,3245876
,,,,,,,,,,,24733606,19794754,3245876
,,,,,,,,,,,25248560,17972480,3245876
,,,,,,,,,,,25675471,5727118,3245876
,,,,,,,,,,,26664410,5390072,3245876
,,,,,,,,,,,26794727,26406878,3245876
,,,,,,,,,,,27749224,28636440,3245876
,,,,,,,,,,,28148951,28883377,3245876
,,,,,,,,,,,28502057,29516264,3245876
,,,,,,,,,,,28627000,18639052,3245876
,,,,,,,,,,,29931184,11791867,3245876
,,,,,,,,,,,30246873,30080091,3245876
,,,,,,,,,,,30814380,5406659,3245876
,,,,,,,,,,,31279294,15622430,3245876
,,,,,,,,,,,32203701,32524707,3245876
,,,,,,,,,,,33120557,4620471,3245876
,,,,,,,,,,,34334834,21488786,3245876
,,,,,,,,,,,34717265,18623704,3245876
,,,,,,,,,,,34943594,20125500,3245876
,,,,,,,,,,,35404297,34235726,3245876
,,,,,,,,,,,35525304,35898145,3245876
,,,,,,,,,,,35833953,2192172,3245876
,,,,,,,,,,,35987520,26732719,3245876
,,,,,,,,,,,36511400,16641976,3245876
,,,,,,,,,,,36927804,36980217,3245876
,,,,,,,,,,,37588242,35666177,3245876
,,,,,,,,,,,37823050,3797460,3245876
,,,,,,,,,,,37936731,2921411,3245876
,,,,,,,,,,,38188582,11393701,3245876
,,,,,,,,,,,38417223,594134,3245876
,,,,,,,,,,,38573118,38455048,3245876
,,,,,,,,,,,38779202,37946140,3245876
,,,,,,,,,,,40600910,29954968,3245876
,,,,,,,,,,,40833074,39282628,3245876
,,,,,,,,,,,40976649,38463028,3245876
,,,,,,,,,,,41730570,30106857,3245876
,,,,,,,,,,,42431404,38510663,3245876
,,,,,,,,,,,43059263,18105668,3245876
,,,,,,,,,,,43322634,41152957,3245876
,,,,,,,,,,,44325167,7436419,3245876
,,,,,,,,,,,45284218,39759510,3245876
,,,,,,,,,,,45646695,27408260,3245876
,,,,,,,,,,,46385071,29195993,3245876
,,,,,,,,,,,46920424,41099781,3245876
,,,,,,,,,,,47236026,44212134,3245876
,,,,,,,,,,,47538522,8442084,3245876
,,,,,,,,,,,48135535,29520502,3245876
,,,,,,,,,,,48587328,43634929,3245876
,,,,,,,,,,,49645254,29638832,3245876
,,,,,,,,,,,49852634,6972472,3245876
,,,,,,,,,,,50382955,41675974,3245876
,,,,,,,,,,,50679701,42073316,3245876
,,,,,,,,,,,50997969,46473591,3245876
,,,,,,,,,,,51396449,14746194,3245876
,,,,,,,,,,,51980840,1805401,3245876
,,,,,,,,,,,52298952,1333318,3245876
,,,,,,,,,,,52778613,32910241,3245876
,,,,,,,,,,,53851936,48280254,3245876
,,,,,,,,,,,54222967,3240820,3245876
,,,,,,,,,,,54650785,23790063,3245876
,,,,,,,,,,,55750194,16968633,3245876
,,,,,,,,,,,56638701,41866379,3245876
,,,,,,,,,,,57332164,50931270,3245876
,,,,,,,,,,,58415770,18772042,3245876
,,,,,,,,,,,35159514,4965339,6687939
,,,,,,,,,,,35847824,35075019,6687939
,,,,,,,,,,,35992849,2262075,6687939
,,,,,,,,,,,36068917,2974125,6687939
,,,,,,,,,,,36210553,16226624,6687939
,,,,,,,,,,,36579761,35308619,6687939
,,,,,,,,,,,36895605,11247060,6687939
,,,,,,,,,,,37233969,6118632,6687939
,,,,,,,,,,,37903861,27369204,6687939
,,,,,,,,,,,38866104,32798283,6687939
,,,,,,,,,,,39505664,32708519,6687939
,,,,,,,,,,,39945898,21335146,6687939
,,,,,,,,,,,40463692,20945254,6687939
,,,,,,,,,,,40608744,30672476,6687939
,,,,,,,,,,,40926050,34369775,6687939
,,,,,,,,,,,41383107,15195345,6687939
,,,,,,,,,,,42132250,34772637,6687939
,,,,,,,,,,,42867939,36646390,6687939
,,,,,,,,,,,43946594,11029547,6687939
,,,,,,,,,,,45375876,36129629,6687939
,,,,,,,,,,,45883631,19667534,6687939
,,,,,,,,,,,46306558,41187228,6687939
,,,,,,,,,,,46752458,22775645,6687939
,,,,,,,,,,,47730616,24056436,6687939
,,,,,,,,,,,48346012,35162192,6687939
,,,,,,,,,,,48894156,36646390,6687939
,,,,,,,,,,,49273648,10077870,6687939
,,,,,,,,,,,49914478,43880053,6687939
,,,,,,,,,,,50551328,22924278,6687939
,,,,,,,,,,,51149562,29597281,6687939
,,,,,,,,,,,54950908,14711,6687939
,,,,,,,,,,,56283165,8776024,6687939
,,,,,,,,,,,56611566,22924278,6687939
,,,,,,,,,,,12258743,14422928,2493658
,,,,,,,,,,,14361517,2671471,2493658
,,,,,,,,,,,15747953,2242330,2493658
,,,,,,,,,,,16021305,6011102,2493658
,,,,,,,,,,,18020144,13140897,2493658
,,,,,,,,,,,18877397,4611219,2493658
,,,,,,,,,,,19934093,18880787,2493658
,,,,,,,,,,,20837468,17447279,2493658
,,,,,,,,,,,21389037,13765199,2493658
,,,,,,,,,,,22163749,22770154,2493658
,,,,,,,,,,,23973777,24066725,2493658
,,,,,,,,,,,24480307,21231851,2493658
,,,,,,,,,,,24777069,16225635,2493658
,,,,,,,,,,,36649979,17517798,2493658
,,,,,,,,,,,42165057,2402094,2493658
,,,,,,,,,,,43017610,11455751,2493658
,,,,,,,,,,,43711637,8656255,2493658
,,,,,,,,,,,44331611,16989592,2493658
,,,,,,,,,,,45260613,6016603,2493658
,,,,,,,,,,,45841714,41373344,2493658
,,,,,,,,,,,46619934,3780420,2493658
,,,,,,,,,,,47323926,40195025,2493658
,,,,,,,,,,,49165240,44512444,2493658
,,,,,,,,,,,49842409,45030904,2493658
,,,,,,,,,,,50135444,21323362,2493658
,,,,,,,,,,,51899790,41656127,2493658
,,,,,,,,,,,53384504,13466871,2493658
,,,,,,,,,,,54155729,47502326,2493658
,,,,,,,,,,,54657223,44017483,2493658
,,,,,,,,,,,55102497,43197770,2493658
,,,,,,,,,,,55379926,45487489,2493658
,,,,,,,,,,,56969289,1917621,2493658
,,,,,,,,,,,49566175,45464854,8310576
,,,,,,,,,,,50143075,18275052,8310576
,,,,,,,,,,,50389516,26165122,8310576
,,,,,,,,,,,50882182,22579625,8310576
,,,,,,,,,,,51641510,13047643,8310576
,,,,,,,,,,,52348028,7536138,8310576
,,,,,,,,,,,53166347,48104662,8310576
,,,,,,,,,,,53754693,25137783,8310576
,,,,,,,,,,,54058403,10364293,8310576
,,,,,,,,,,,54448179,235774,8310576
,,,,,,,,,,,38298465,26379512,6764646
,,,,,,,,,,,39033583,29692126,6764646
,,,,,,,,,,,42137418,35241121,6764646
,,,,,,,,,,,45382511,8691533,6764646
,,,,,,,,,,,37931720,2528417,7226013
,,,,,,,,,,,38077742,12367521,7226013
,,,,,,,,,,,38464118,17031463,7226013
,,,,,,,,,,,38785369,36383363,7226013
,,,,,,,,,,,39584560,2045758,7226013
,,,,,,,,,,,39862411,38703971,7226013
,,,,,,,,,,,40287721,8984969,7226013
,,,,,,,,,,,41135501,38878192,7226013
,,,,,,,,,,,41429554,353372,7226013
,,,,,,,,,,,42957915,10088078,7226013
,,,,,,,,,,,43174946,25607660,7226013
,,,,,,,,,,,17536387,17555132,3783162
,,,,,,,,,,,17595535,6789947,3783162
,,,,,,,,,,,17802568,12296587,3783162
,,,,,,,,,,,18032515,19387215,3783162
,,,,,,,,,,,18433009,3407106,3783162
,,,,,,,,,,,18671823,19446147,3783162
,,,,,,,,,,,18820334,13008147,3783162
,,,,,,,,,,,19089210,18887822,3783162
,,,,,,,,,,,19177395,20899212,3783162
,,,,,,,,,,,19452632,13751788,3783162
,,,,,,,,,,,19687527,20024513,3783162
,,,,,,,,,,,20041501,20655708,3783162
,,,,,,,,,,,20077890,18991891,3783162
,,,,,,,,,,,20077892,392363,3783162
,,,,,,,,,,,20506032,19137989,3783162
,,,,,,,,,,,20851044,3263443,3783162
,,,,,,,,,,,23565829,113965,3783162
,,,,,,,,,,,24707049,9593423,3783162
,,,,,,,,,,,30784977,12999549,3783162
,,,,,,,,,,,31193543,23917755,3783162
,,,,,,,,,,,31674067,7758368,3783162
,,,,,,,,,,,31943369,20420695,3783162
,,,,,,,,,,,32187581,30998461,3783162
,,,,,,,,,,,32326152,28515762,3783162
,,,,,,,,,,,32728651,33431956,3783162
,,,,,,,,,,,33081535,28878730,3783162
,,,,,,,,,,,33551385,7862902,3783162
,,,,,,,,,,,33608883,8855312,3783162
,,,,,,,,,,,33703825,16467585,3783162
,,,,,,,,,,,34701384,25300652,3783162
,,,,,,,,,,,34937293,2549875,3783162
,,,,,,,,,,,35638487,28600827,3783162
,,,,,,,,,,,36090772,12695220,3783162
,,,,,,,,,,,36317311,25776370,3783162
,,,,,,,,,,,38585330,26273368,3783162
,,,,,,,,,,,38828044,10543828,3783162
,,,,,,,,,,,40214681,33946322,3783162
,,,,,,,,,,,41315311,29001411,3783162
,,,,,,,,,,,41727084,28348172,3783162
,,,,,,,,,,,42822166,16754716,3783162
,,,,,,,,,,,44293740,25328089,3783162
,,,,,,,,,,,33325123,20335491,6239907
,,,,,,,,,,,33850425,25773296,6239907
,,,,,,,,,,,34337388,25723150,6239907
,,,,,,,,,,,34725307,30166517,6239907
,,,,,,,,,,,34893140,24345716,6239907
,,,,,,,,,,,35403271,18298058,6239907
,,,,,,,,,,,35572693,9681361,6239907
,,,,,,,,,,,36034629,1581292,6239907
,,,,,,,,,,,36297520,21659549,6239907
,,,,,,,,,,,37580467,11103558,6239907
,,,,,,,,,,,38280901,34204390,6239907
,,,,,,,,,,,38720185,34210630,6239907
,,,,,,,,,,,40334583,35306014,6239907
,,,,,,,,,,,40929631,35799062,6239907
,,,,,,,,,,,42126780,12934159,6239907
,,,,,,,,,,,42404035,36003936,6239907
,,,,,,,,,,,42847542,34691813,6239907
,,,,,,,,,,,43226503,33466794,6239907
,,,,,,,,,,,43922023,21450091,6239907
,,,,,,,,,,,44543193,37837046,6239907
,,,,,,,,,,,45246290,16371859,6239907
,,,,,,,,,,,45640373,28971107,6239907
,,,,,,,,,,,46489824,31141678,6239907
,,,,,,,,,,,46714239,37618017,6239907
,,,,,,,,,,,47149532,23299491,6239907
,,,,,,,,,,,47647496,4141582,6239907
,,,,,,,,,,,48387134,3168009,6239907
,,,,,,,,,,,48685195,32298737,6239907
,,,,,,,,,,,49350257,43133820,6239907
,,,,,,,,,,,50302183,16113697,6239907
,,,,,,,,,,,50786719,27870316,6239907
,,,,,,,,,,,51133458,32129015,6239907
,,,,,,,,,,,52056006,41498760,6239907
,,,,,,,,,,,52695513,7445150,6239907
,,,,,,,,,,,53140176,23383812,6239907
,,,,,,,,,,,53501681,32724362,6239907
,,,,,,,,,,,53694868,46399845,6239907
,,,,,,,,,,,53835823,195119,6239907
,,,,,,,,,,,54100029,28833975,6239907
,,,,,,,,,,,54481291,11639711,6239907
,,,,,,,,,,,54734255,12680924,6239907
,,,,,,,,,,,55729135,10213417,6239907
,,,,,,,,,,,56042530,47948503,6239907
,,,,,,,,,,,56429205,37288628,6239907
,,,,,,,,,,,56594698,291421,6239907
,,,,,,,,,,,56897180,45368481,6239907
,,,,,,,,,,,26367493,26422062,3488436
,,,,,,,,,,,27018318,27564557,3488436
,,,,,,,,,,,27340667,27044740,3488436
,,,,,,,,,,,27806207,26678765,3488436
,,,,,,,,,,,28769429,30078984,3488436
,,,,,,,,,,,29808812,30981182,3488436
,,,,,,,,,,,30612822,29009751,3488436
,,,,,,,,,,,31843432,25143039,3488436
,,,,,,,,,,,33080549,8907430,3488436
,,,,,,,,,,,33591694,12713330,3488436
,,,,,,,,,,,35107313,32940208,3488436
,,,,,,,,,,,36351379,36642879,3488436
,,,,,,,,,,,36769105,29276903,3488436
,,,,,,,,,,,37283291,26981375,3488436
,,,,,,,,,,,37830476,5747198,3488436
,,,,,,,,,,,38306661,35701585,3488436
,,,,,,,,,,,40083705,3205016,3488436
,,,,,,,,,,,43574869,41432556,3488436
,,,,,,,,,,,45244391,33199528,3488436
,,,,,,,,,,,46404141,39512010,3488436
,,,,,,,,,,,46944224,41844829,3488436
,,,,,,,,,,,47779206,42007508,3488436
,,,,,,,,,,,49188703,12424016,3488436
,,,,,,,,,,,49461754,19713436,3488436
,,,,,,,,,,,51991935,27951493,3488436
,,,,,,,,,,,53116096,40127334,3488436
,,,,,,,,,,,53367759,5053141,3488436
,,,,,,,,,,,54654631,5157083,3488436
,,,,,,,,,,,55160332,20785470,3488436
,,,,,,,,,,,55871274,5053141,3488436
,,,,,,,,,,,55336712,50076478,9492873
,,,,,,,,,,,56833142,1155128,9492873
,,,,,,,,,,,477545,994876,202260
,,,,,,,,,,,508109,1012190,202260
,,,,,,,,,,,514377,675460,202260
,,,,,,,,,,,529139,914118,202260
,,,,,,,,,,,572813,969135,202260
,,,,,,,,,,,579655,1182060,202260
,,,,,,,,,,,594708,1197883,202260
,,,,,,,,,,,652428,443616,202260
,,,,,,,,,,,668551,447047,202260
,,,,,,,,,,,673588,1275065,202260
,,,,,,,,,,,694102,600025,202260
,,,,,,,,,,,726589,1329978,202260
,,,,,,,,,,,734678,1359832,202260
,,,,,,,,,,,746648,1336316,202260
,,,,,,,,,,,753510,1343498,202260
,,,,,,,,,,,767000,101260,202260
,,,,,,,,,,,819099,1514009,202260
,,,,,,,,,,,852831,1269053,202260
,,,,,,,,,,,865388,1390364,202260
,,,,,,,,,,,926612,1581651,202260
,,,,,,,,,,,974051,1827623,202260
,,,,,,,,,,,1003102,1789252,202260
,,,,,,,,,,,1015021,469925,202260
,,,,,,,,,,,1188708,2021750,202260
,,,,,,,,,,,1204215,1024523,202260
,,,,,,,,,,,1234359,568675,202260
,,,,,,,,,,,1267261,1312012,202260
,,,,,,,,,,,1291156,2230731,202260
,,,,,,,,,,,1349670,1598796,202260
,,,,,,,,,,,1385699,1764054,202260
,,,,,,,,,,,1540626,2189624,202260
,,,,,,,,,,,1866647,1826432,202260
,,,,,,,,,,,2157351,2299867,202260
,,,,,,,,,,,2192201,2880877,202260
,,,,,,,,,,,2271030,594768,202260
,,,,,,,,,,,2326183,2547639,202260
,,,,,,,,,,,2330465,36273,202260
,,,,,,,,,,,2425498,49809,202260
,,,,,,,,,,,2464530,3127203,202260
,,,,,,,,,,,2566835,3593441,202260
,,,,,,,,,,,2615553,1429853,202260
,,,,,,,,,,,2679287,3300410,202260
,,,,,,,,,,,2726790,1178421,202260
,,,,,,,,,,,2850615,3096935,202260
,,,,,,,,,,,2879881,3931951,202260
,,,,,,,,,,,2917667,3977263,202260
,,,,,,,,,,,3342304,4019659,202260
,,,,,,,,,,,3410500,4374217,202260
,,,,,,,,,,,3475081,1611487,202260
,,,,,,,,,,,4061651,4859210,202260
,,,,,,,,,,,4249976,5508236,202260
,,,,,,,,,,,4418343,1619148,202260
,,,,,,,,,,,4536860,5300420,202260
,,,,,,,,,,,4639846,1619148,202260
,,,,,,,,,,,4695241,6375534,202260
,,,,,,,,,,,4778454,6295146,202260
,,,,,,,,,,,4840509,3247774,202260
,,,,,,,,,,,4882423,324524,202260
,,,,,,,,,,,4928983,6513850,202260
,,,,,,,,,,,5603066,6333880,202260
,,,,,,,,,,,6154401,6291003,202260
,,,,,,,,,,,7198542,3412466,202260
,,,,,,,,,,,7583033,8346433,202260
,,,,,,,,,,,8168003,8288548,202260
,,,,,,,,,,,8264633,594768,202260
,,,,,,,,,,,8383338,798416,202260
,,,,,,,,,,,8563210,7870515,202260
,,,,,,,,,,,8993803,2264554,202260
,,,,,,,,,,,9112635,7071091,202260
,,,,,,,,,,,9253940,10383080,202260
,,,,,,,,,,,9452138,328119,202260
,,,,,,,,,,,9572678,9540464,202260
,,,,,,,,,,,9844663,5424560,202260
,,,,,,,,,,,10062752,8187160,202260
,,,,,,,,,,,10628929,4871955,202260
,,,,,,,,,,,10725879,4702211,202260
,,,,,,,,,,,10794222,11166641,202260
,,,,,,,,,,,11196412,12697808,202260
,,,,,,,,,,,11368493,4181830,202260
,,,,,,,,,,,11501781,13710406,202260
,,,,,,,,,,,12530939,4002406,202260
,,,,,,,,,,,12695336,11166641,202260
,,,,,,,,,,,12950739,14058530,202260
,,,,,,,,,,,13476344,525040,202260
,,,,,,,,,,,14428673,13848996,202260
,,,,,,,,,,,14781985,11429117,202260
,,,,,,,,,,,15056328,655750,202260
,,,,,,,,,,,15395282,14387274,202260
,,,,,,,,,,,18615164,4406363,202260
,,,,,,,,,,,18789761,15555744,202260
,,,,,,,,,,,19001005,18735226,202260
,,,,,,,,,,,19049524,7723390,202260
,,,,,,,,,,,19116627,1417464,202260
,,,,,,,,,,,19462308,2785093,202260
,,,,,,,,,,,19937203,19354019,202260
,,,,,,,,,,,20247059,9246313,202260
,,,,,,,,,,,20494270,554935,202260
,,,,,,,,,,,21901074,1337315,202260
,,,,,,,,,,,22645164,6842497,202260
,,,,,,,,,,,22786759,10170644,202260
,,,,,,,,,,,23180818,23624634,202260
,,,,,,,,,,,24147016,23310599,202260
,,,,,,,,,,,24810300,16879517,202260
,,,,,,,,,,,29232465,6403775,202260
,,,,,,,,,,,30663526,26073285,202260
,,,,,,,,,,,31890180,11607200,202260
,,,,,,,,,,,32083807,32444733,202260
,,,,,,,,,,,32553324,6431306,202260
,,,,,,,,,,,33220156,423381,202260
,,,,,,,,,,,33800553,16246932,202260
,,,,,,,,,,,34417708,30149127,202260
,,,,,,,,,,,44644737,35756786,202260
,,,,,,,,,,,45067469,32967477,202260
,,,,,,,,,,,46363045,14087925,202260
,,,,,,,,,,,46493437,38775437,202260
,,,,,,,,,,,46689558,19346093,202260
,,,,,,,,,,,48076713,12990124,202260
,,,,,,,,,,,48208774,14214440,202260
,,,,,,,,,,,48999884,30985852,202260
,,,,,,,,,,,49240818,24441303,202260
,,,,,,,,,,,51154457,6275564,202260
,,,,,,,,,,,52062592,4349427,202260
,,,,,,,,,,,52372521,47142783,202260
,,,,,,,,,,,53087458,178199,202260
,,,,,,,,,,,53148004,4076408,202260
,,,,,,,,,,,53464127,11679238,202260
,,,,,,,,,,,53704055,38862009,202260
,,,,,,,,,,,53848702,5356348,202260
,,,,,,,,,,,55370211,30513976,202260
,,,,,,,,,,,55726947,47931782,202260
,,,,,,,,,,,56191456,24427741,202260
,,,,,,,,,,,56309871,10109474,202260
,,,,,,,,,,,56519264,1859779,202260
,,,,,,,,,,,57127922,33372775,202260
,,,,,,,,,,,37565614,13283885,5991139
,,,,,,,,,,,38008326,22370462,5991139
,,,,,,,,,,,38721691,19431870,5991139
,,,,,,,,,,,39016930,13792809,5991139
,,,,,,,,,,,41956756,26639082,5991139
,,,,,,,,,,,44074093,19219783,5991139
,,,,,,,,,,,51334217,25403542,5991139
,,,,,,,,,,,51981402,19469844,5991139
,,,,,,,,,,,50350110,23493729,7988436
,,,,,,,,,,,51099235,46580887,7988436
,,,,,,,,,,,51249098,13882239,7988436
,,,,,,,,,,,51590753,38503971,7988436
,,,,,,,,,,,51829279,46670393,7988436
,,,,,,,,,,,52033959,15160304,7988436
,,,,,,,,,,,52203038,36764851,7988436
,,,,,,,,,,,52646378,44468118,7988436
,,,,,,,,,,,52811759,21859193,7988436
,,,,,,,,,,,52934597,29406772,7988436
,,,,,,,,,,,53038328,17525175,7988436
,,,,,,,,,,,53385337,31746587,7988436
,,,,,,,,,,,54413265,15075167,7988436
,,,,,,,,,,,55269279,32152499,7988436
,,,,,,,,,,,55738613,9430715,7988436
,,,,,,,,,,,56583877,30443839,7988436
,,,,,,,,,,,56785879,39799416,7988436
,,,,,,,,,,,56998219,33174142,7988436
,,,,,,,,,,,57134845,4943847,7988436
,,,,,,,,,,,58382100,50690609,7988436
,,,,,,,,,,,37716607,1269051,7095802
,,,,,,,,,,,38566581,37716820,7095802
,,,,,,,,,,,39685593,38193325,7095802
,,,,,,,,,,,39996589,32721570,7095802
,,,,,,,,,,,40173927,39272285,7095802
,,,,,,,,,,,40809070,38620904,7095802
,,,,,,,,,,,41668844,39286813,7095802
,,,,,,,,,,,41985615,432804,7095802
,,,,,,,,,,,43726548,33470896,7095802
,,,,,,,,,,,44150314,38439773,7095802
,,,,,,,,,,,44471243,34638395,7095802
,,,,,,,,,,,44730152,42083901,7095802
,,,,,,,,,,,45381589,35734640,7095802
,,,,,,,,,,,45598494,10140149,7095802
,,,,,,,,,,,46158265,1407931,7095802
,,,,,,,,,,,46454411,43213031,7095802
,,,,,,,,,,,48894721,34790453,7095802
,,,,,,,,,,,49559217,1957700,7095802
,,,,,,,,,,,49895562,38378604,7095802
,,,,,,,,,,,51325188,14188249,7095802
,,,,,,,,,,,51517179,20838140,7095802
,,,,,,,,,,,57364577,25978036,7095802
,,,,,,,,,,,57735747,27543216,7095802
,,,,,,,,,,,18214678,13147569,3898692
,,,,,,,,,,,18285143,19867931,3898692
,,,,,,,,,,,19043535,19183469,3898692
,,,,,,,,,,,19428851,1581651,3898692
,,,,,,,,,,,19991095,7599763,3898692
,,,,,,,,,,,20073540,21504682,3898692
,,,,,,,,,,,20370852,21107164,3898692
,,,,,,,,,,,21260340,22221768,3898692
,,,,,,,,,,,21491937,6568701,3898692
,,,,,,,,,,,21635868,22458581,3898692
,,,,,,,,,,,21808836,22633680,3898692
,,,,,,,,,,,21929535,3494049,3898692
,,,,,,,,,,,22262081,22669446,3898692
